locus	haplotype	hap_id	gene	strand	clipped	gene_start0	gene_end0	cds
HLA-DP	apr038.1	apr038#1	DPB1	+	0	21375	32843	21741-21841,26376-26640,30591-30873,31420-31531,31860-31880
HLA-DP	apr038.2	apr038#2	DPB1	+	0	21198	32664	21564-21664,26198-26462,30412-30694,31241-31352,31681-31701
HLA-DP	apr039.1	apr039#1	DPB1	+	0	21742	33274	22108-22208,26744-27008,31022-31304,31851-31962,32291-32311
HLA-DP	apr039.2	apr039#2	DPB1	+	0	21389	32855	21755-21855,26389-26653,30603-30885,31432-31543,31872-31892
HLA-DP	apr040.1	apr040#1	DPB1	+	0	21267	32739	21633-21733,26272-26536,30487-30769,31316-31427,31756-31776
HLA-DP	apr040.2	apr040#2	DPB1	+	0	21744	33274	22110-22210,26746-27010,31022-31304,31851-31962,32291-32311
HLA-DP	apr041.1	apr041#1	DPB1	+	0	21741	33273	22107-22207,26743-27007,31021-31303,31850-31961,32290-32310
HLA-DP	apr041.2	apr041#2	DPB1	+	0	21214	32735	21580-21680,26209-26473,30483-30765,31312-31423,31752-31772
HLA-DP	apr042.1	apr042#1	DPB1	+	0	21199	32665	21565-21665,26199-26463,30413-30695,31242-31353,31682-31702
HLA-DP	apr042.2	apr042#2	DPB1	+	0	21391	32917	21757-21857,26387-26651,30665-30947,31494-31605,31934-31954
HLA-DP	apr043.1	apr043#1	DPB1	+	0	21391	32921	21757-21857,26387-26651,30669-30951,31498-31609,31938-31958
HLA-DP	apr043.2	apr043#2	DPB1	+	0	21341	32802	21707-21807,26336-26600,30550-30832,31379-31490,31819-31839
HLA-DP	apr044.1	apr044#1	DPB1	+	0	21391	32917	21757-21857,26387-26651,30665-30947,31494-31605,31934-31954
HLA-DP	apr044.2	apr044#2	DPB1	+	0	21390	32916	21756-21856,26386-26650,30664-30946,31493-31604,31933-31953
HLA-DP	apr045.1	apr045#1	DPB1	+	0	21394	32860	21760-21860,26394-26658,30608-30890,31437-31548,31877-31897
HLA-DP	apr045.2	apr045#2	DPB1	+	0	21199	32665	21565-21665,26199-26463,30413-30695,31242-31353,31682-31702
HLA-DP	apr046.1	apr046#1	DPB1	+	0	21741	33273	22107-22207,26743-27007,31021-31303,31850-31961,32290-32310
HLA-DP	apr046.2	apr046#2	DPB1	+	0	21375	32891	21741-21841,26377-26641,30639-30921,31468-31579,31908-31928
HLA-DP	apr047.1	apr047#1	DPB1	+	0	21390	32916	21756-21856,26386-26650,30664-30946,31493-31604,31933-31953
HLA-DP	apr047.2	apr047#2	DPB1	+	0	21226	32752	21592-21692,26222-26486,30500-30782,31329-31440,31769-31789
HLA-DP	apr048.1	apr048#1	DPB1	+	0	21390	32916	21756-21856,26386-26650,30664-30946,31493-31604,31933-31953
HLA-DP	apr048.2	apr048#2	DPB1	+	0	21199	32665	21565-21665,26199-26463,30413-30695,31242-31353,31682-31702
HLA-DP	apr049.1	apr049#1	DPB1	+	0	21199	32665	21565-21665,26199-26463,30413-30695,31242-31353,31682-31702
HLA-DP	apr049.2	apr049#2	DPB1	+	0	21391	32913	21757-21857,26387-26651,30661-30943,31490-31601,31930-31950
HLA-DP	apr050.1	apr050#1	DPB1	+	0	21376	32892	21742-21842,26378-26642,30640-30922,31469-31580,31909-31929
HLA-DP	apr050.2	apr050#2	DPB1	+	0	21742	33282	22108-22208,26744-27008,31030-31312,31859-31970,32299-32319
HLA-DP	apr051.1	apr051#1	DPB1	+	0	21199	32665	21565-21665,26199-26463,30413-30695,31242-31353,31682-31702
HLA-DP	apr051.2	apr051#2	DPB1	+	0	21391	32917	21757-21857,26387-26651,30665-30947,31494-31605,31934-31954
HLA-DP	apr52.1	apr52#1	DPB1	+	0	21741	33278	22107-22207,26744-27008,31026-31308,31855-31966,32295-32315
HLA-DP	apr52.2	apr52#2	DPB1	+	0	21390	32916	21756-21856,26386-26650,30664-30946,31493-31604,31933-31953
HLA-DP	HIFI032007D.1	HIFI032007D#1	DPB1	+	0	21202	32732	21568-21668,26202-26466,30480-30762,31309-31420,31749-31769
HLA-DP	HIFI032007D.2	HIFI032007D#2	DPB1	+	0	21569	33085	21935-22035,26571-26835,30833-31115,31662-31773,32102-32122
HLA-DP	HIFI032018D.1	HIFI032018D#1	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HIFI032018D.2	HIFI032018D#2	DPB1	+	0	21199	32665	21565-21665,26199-26463,30413-30695,31242-31353,31682-31702
HLA-DP	HIFI032069D.1	HIFI032069D#1	DPB1	+	0	21213	32670	21569-21669,26204-26468,30418-30700,31247-31358,31687-31707
HLA-DP	HIFI032069D.2	HIFI032069D#2	DPB1	+	0	21202	32732	21568-21668,26202-26466,30480-30762,31309-31420,31749-31769
HLA-DP	HIFI032097D.1	HIFI032097D#1	DPB1	+	0	21740	33264	22106-22206,26742-27006,31016-31298,31845-31956,32285-32305
HLA-DP	HIFI032097D.2	HIFI032097D#2	DPB1	+	0	21199	32665	21565-21665,26199-26463,30413-30695,31242-31353,31682-31702
HLA-DP	HIFI032103D.1	HIFI032103D#1	DPB1	+	0	21741	33261	22107-22207,26743-27007,31009-31291,31838-31949,32278-32298
HLA-DP	HIFI032103D.2	HIFI032103D#2	DPB1	+	0	21569	33085	21935-22035,26571-26835,30833-31115,31662-31773,32102-32122
HLA-DP	HIFI032161D.1	HIFI032161D#1	DPB1	+	0	21741	33265	22107-22207,26743-27007,31013-31295,31842-31953,32282-32302
HLA-DP	HIFI032161D.2	HIFI032161D#2	DPB1	+	0	21341	32802	21707-21807,26336-26600,30550-30832,31379-31490,31819-31839
HLA-DP	HIFI032164D.1	HIFI032164D#1	DPB1	+	0	21208	32674	21574-21674,26208-26472,30422-30704,31251-31362,31691-31711
HLA-DP	HIFI032164D.2	HIFI032164D#2	DPB1	+	0	21391	32917	21757-21857,26387-26651,30665-30947,31494-31605,31934-31954
HLA-DP	HIFI032167D.1	HIFI032167D#1	DPB1	+	0	21340	32801	21706-21806,26335-26599,30549-30831,31378-31489,31818-31838
HLA-DP	HIFI032167D.2	HIFI032167D#2	DPB1	+	0	21340	32801	21706-21806,26335-26599,30549-30831,31378-31489,31818-31838
HLA-DP	HIFI032182D.1	HIFI032182D#1	DPB1	+	0	21202	32736	21568-21668,26202-26466,30484-30766,31313-31424,31753-31773
HLA-DP	HIFI032182D.2	HIFI032182D#2	DPB1	+	0	21741	33273	22107-22207,26743-27007,31021-31303,31850-31961,32290-32310
HLA-DP	HIFI032289D.1	HIFI032289D#1	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HIFI032289D.2	HIFI032289D#2	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HIFI032292D.1	HIFI032292D#1	DPB1	+	0	21203	32665	21569-21669,26204-26468,30419-30701,31248-31359,31688-31708
HLA-DP	HIFI032292D.2	HIFI032292D#2	DPB1	+	0	21377	32893	21743-21843,26379-26643,30641-30923,31470-31581,31910-31930
HLA-DP	HIFI032302D.1	HIFI032302D#1	DPB1	+	0	21200	32666	21566-21666,26200-26464,30414-30696,31243-31354,31683-31703
HLA-DP	HIFI032302D.2	HIFI032302D#2	DPB1	+	0	21398	32920	21764-21864,26394-26658,30668-30950,31497-31608,31937-31957
HLA-DP	HIFI032306D.1	HIFI032306D#1	DPB1	+	0	21741	33265	22107-22207,26743-27007,31013-31295,31842-31953,32282-32302
HLA-DP	HIFI032306D.2	HIFI032306D#2	DPB1	+	0	21741	33265	22107-22207,26743-27007,31013-31295,31842-31953,32282-32302
HLA-DP	HIFI032335D.1	HIFI032335D#1	DPB1	+	0	21741	33273	22107-22207,26743-27007,31021-31303,31850-31961,32290-32310
HLA-DP	HIFI032335D.2	HIFI032335D#2	DPB1	+	0	21198	32715	21564-21664,26199-26463,30463-30745,31292-31403,31732-31752
HLA-DP	HIFI032349D.1	HIFI032349D#1	DPB1	+	0	21569	33085	21935-22035,26571-26835,30833-31115,31662-31773,32102-32122
HLA-DP	HIFI032349D.2	HIFI032349D#2	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HIFI032373D.1	HIFI032373D#1	DPB1	+	0	21741	33265	22107-22207,26743-27007,31013-31295,31842-31953,32282-32302
HLA-DP	HIFI032373D.2	HIFI032373D#2	DPB1	+	0	21741	33273	22107-22207,26743-27007,31021-31303,31850-31961,32290-32310
HLA-DP	HIFI032420D.1	HIFI032420D#1	DPB1	+	0	21741	33277	22107-22207,26743-27007,31025-31307,31854-31965,32294-32314
HLA-DP	HIFI032420D.2	HIFI032420D#2	DPB1	+	0	21741	33273	22107-22207,26743-27007,31021-31303,31850-31961,32290-32310
HLA-DP	HIFI032422D.1	HIFI032422D#1	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HIFI032422D.2	HIFI032422D#2	DPB1	+	0	21741	33273	22107-22207,26743-27007,31021-31303,31850-31961,32290-32310
HLA-DP	HIFI032429D.1	HIFI032429D#1	DPB1	+	0	21341	32802	21707-21807,26336-26600,30550-30832,31379-31490,31819-31839
HLA-DP	HIFI032429D.2	HIFI032429D#2	DPB1	+	0	21199	32665	21565-21665,26199-26463,30413-30695,31242-31353,31682-31702
HLA-DP	HIFI032440D.1	HIFI032440D#1	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HIFI032440D.2	HIFI032440D#2	DPB1	+	0	21569	33085	21935-22035,26571-26835,30833-31115,31662-31773,32102-32122
HLA-DP	HIFI032450D.1	HIFI032450D#1	DPB1	+	0	21341	32802	21707-21807,26336-26600,30550-30832,31379-31490,31819-31839
HLA-DP	HIFI032450D.2	HIFI032450D#2	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HIFI032453D.1	HIFI032453D#1	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HIFI032453D.2	HIFI032453D#2	DPB1	+	0	21202	32732	21568-21668,26202-26466,30480-30762,31309-31420,31749-31769
HLA-DP	HIFI032454D.1	HIFI032454D#1	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HIFI032454D.2	HIFI032454D#2	DPB1	+	0	21390	32916	21756-21856,26386-26650,30664-30946,31493-31604,31933-31953
HLA-DP	HIFI032462D.1	HIFI032462D#1	DPB1	+	0	21569	33085	21935-22035,26571-26835,30833-31115,31662-31773,32102-32122
HLA-DP	HIFI032462D.2	HIFI032462D#2	DPB1	+	0	21742	33266	22108-22208,26744-27008,31014-31296,31843-31954,32283-32303
HLA-DP	HIFI032473D.1	HIFI032473D#1	DPB1	+	0	21199	32661	21565-21665,26200-26464,30415-30697,31244-31355,31684-31704
HLA-DP	HIFI032473D.2	HIFI032473D#2	DPB1	+	0	21741	33273	22107-22207,26743-27007,31021-31303,31850-31961,32290-32310
HLA-DP	HIFI032487D.1	HIFI032487D#1	DPB1	+	0	21398	32920	21764-21864,26394-26658,30668-30950,31497-31608,31937-31957
HLA-DP	HIFI032487D.2	HIFI032487D#2	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HIFI032501D.1	HIFI032501D#1	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HIFI032501D.2	HIFI032501D#2	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HIFI032510D.1	HIFI032510D#1	DPB1	+	0	21202	32732	21568-21668,26202-26466,30480-30762,31309-31420,31749-31769
HLA-DP	HIFI032510D.2	HIFI032510D#2	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HIFI032513D.1	HIFI032513D#1	DPB1	+	0	21203	32663	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HIFI032513D.2	HIFI032513D#2	DPB1	+	0	21439	32146	21568-21668,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HIFI032529D.1	HIFI032529D#1	DPB1	+	0	21199	32661	21565-21665,26200-26464,30415-30697,31244-31355,31684-31704
HLA-DP	HIFI032529D.2	HIFI032529D#2	DPB1	+	0	21376	32892	21742-21842,26378-26642,30640-30922,31469-31580,31909-31929
HLA-DP	HIFI032566D.1	HIFI032566D#1	DPB1	+	0	21400	32922	21766-21866,26396-26660,30670-30952,31499-31610,31939-31959
HLA-DP	HIFI032566D.2	HIFI032566D#2	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HIFI032567D.1	HIFI032567D#1	DPB1	+	0	21341	32802	21707-21807,26336-26600,30550-30832,31379-31490,31819-31839
HLA-DP	HIFI032567D.2	HIFI032567D#2	DPB1	+	0	21391	32917	21757-21857,26387-26651,30665-30947,31494-31605,31934-31954
HLA-DP	HIFI032585D.1	HIFI032585D#1	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HIFI032585D.2	HIFI032585D#2	DPB1	+	0	21199	32665	21565-21665,26199-26463,30413-30695,31242-31353,31682-31702
HLA-DP	HIFI032586D.1	HIFI032586D#1	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HIFI032586D.2	HIFI032586D#2	DPB1	+	0	21391	32917	21757-21857,26387-26651,30665-30947,31494-31605,31934-31954
HLA-DP	HIFI032591D.1	HIFI032591D#1	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HIFI032591D.2	HIFI032591D#2	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HIFI032604D.1	HIFI032604D#1	DPB1	+	0	21741	33265	22107-22207,26743-27007,31013-31295,31842-31953,32282-32302
HLA-DP	HIFI032604D.2	HIFI032604D#2	DPB1	+	0	21265	32737	21631-21731,26270-26534,30485-30767,31314-31425,31754-31774
HLA-DP	HIFI032607D.1	HIFI032607D#1	DPB1	+	0	21203	32735	21569-21669,26205-26469,30483-30765,31312-31423,31752-31772
HLA-DP	HIFI032607D.2	HIFI032607D#2	DPB1	+	0	21199	32665	21565-21665,26199-26463,30413-30695,31242-31353,31682-31702
HLA-DP	HIFI032662D.1	HIFI032662D#1	DPB1	+	0	21742	33274	22108-22208,26744-27008,31022-31304,31851-31962,32291-32311
HLA-DP	HIFI032662D.2	HIFI032662D#2	DPB1	+	0	21569	33085	21935-22035,26571-26835,30833-31115,31662-31773,32102-32122
HLA-DP	HIFI032668D.1	HIFI032668D#1	DPB1	+	0	21391	32917	21757-21857,26387-26651,30665-30947,31494-31605,31934-31954
HLA-DP	HIFI032668D.2	HIFI032668D#2	DPB1	+	0	21342	32803	21708-21808,26337-26601,30551-30833,31380-31491,31820-31840
HLA-DP	HIFI032682D.1	HIFI032682D#1	DPB1	+	0	21741	33273	22107-22207,26743-27007,31021-31303,31850-31961,32290-32310
HLA-DP	HIFI032682D.2	HIFI032682D#2	DPB1	+	0	21741	33277	22107-22207,26743-27007,31025-31307,31854-31965,32294-32314
HLA-DP	HIFI032685D.1	HIFI032685D#1	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HIFI032685D.2	HIFI032685D#2	DPB1	+	0	21741	33273	22107-22207,26743-27007,31021-31303,31850-31961,32290-32310
HLA-DP	HIFI032692D.1	HIFI032692D#1	DPB1	+	0	21391	32913	21757-21857,26387-26651,30661-30943,31490-31601,31930-31950
HLA-DP	HIFI032692D.2	HIFI032692D#2	DPB1	+	0	21391	32913	21757-21857,26387-26651,30661-30943,31490-31601,31930-31950
HLA-DP	HIFI032693D.1	HIFI032693D#1	DPB1	+	0	21161	32626	21527-21627,26162-26426,30374-30656,31203-31314,31643-31663
HLA-DP	HIFI032693D.2	HIFI032693D#2	DPB1	+	0	21342	32803	21708-21808,26337-26601,30551-30833,31380-31491,31820-31840
HLA-DP	HIFI032698D.1	HIFI032698D#1	DPB1	+	0	21741	33273	22107-22207,26743-27007,31021-31303,31850-31961,32290-32310
HLA-DP	HIFI032698D.2	HIFI032698D#2	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HIFI032706D.1	HIFI032706D#1	DPB1	+	0	21744	33268	22110-22210,26746-27010,31016-31298,31845-31956,32285-32305
HLA-DP	HIFI032706D.2	HIFI032706D#2	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HIFI032711D.1	HIFI032711D#1	DPB1	+	0	21377	32893	21743-21843,26379-26643,30641-30923,31470-31581,31910-31930
HLA-DP	HIFI032711D.2	HIFI032711D#2	DPB1	+	0	21203	32725	21569-21669,26205-26469,30473-30755,31302-31413,31742-31762
HLA-DP	HIFI032731D.1	HIFI032731D#1	DPB1	+	0	21391	32913	21757-21857,26387-26651,30661-30943,31490-31601,31930-31950
HLA-DP	HIFI032731D.2	HIFI032731D#2	DPB1	+	0	21341	32802	21707-21807,26336-26600,30550-30832,31379-31490,31819-31839
HLA-DP	RY01.1	RY01#1	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	RY01.2	RY01#2	DPB1	+	0	21202	32732	21568-21668,26202-26466,30480-30762,31309-31420,31749-31769
HLA-DP	RY02.1	RY02#1	DPB1	+	0	21391	32917	21757-21857,26387-26651,30665-30947,31494-31605,31934-31954
HLA-DP	RY02.2	RY02#2	DPB1	+	0	21160	32692	21526-21626,26162-26426,30440-30722,31269-31380,31709-31729
HLA-DP	RY03.1	RY03#1	DPB1	+	0	21198	32715	21564-21664,26199-26463,30463-30745,31292-31403,31732-31752
HLA-DP	RY03.2	RY03#2	DPB1	+	0	21202	32732	21568-21668,26202-26466,30480-30762,31309-31420,31749-31769
HLA-DP	RY04.1	RY04#1	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	RY04.2	RY04#2	DPB1	+	0	21202	32736	21568-21668,26202-26466,30484-30766,31313-31424,31753-31773
HLA-DP	RY05.1	RY05#1	DPB1	+	0	21208	32674	21574-21674,26208-26472,30422-30704,31251-31362,31691-31711
HLA-DP	RY05.2	RY05#2	DPB1	+	0	21208	32674	21574-21674,26208-26472,30422-30704,31251-31362,31691-31711
HLA-DP	RY06.1	RY06#1	DPB1	+	0	21199	32665	21565-21665,26199-26463,30413-30695,31242-31353,31682-31702
HLA-DP	RY06.2	RY06#2	DPB1	+	0	21384	32858	21750-21850,26391-26655,30606-30888,31435-31546,31875-31895
HLA-DP	RY07.1	RY07#1	DPB1	+	0	21741	33273	22107-22207,26743-27007,31021-31303,31850-31961,32290-32310
HLA-DP	RY07.2	RY07#2	DPB1	+	0	21199	32716	21565-21665,26200-26464,30464-30746,31293-31404,31733-31753
HLA-DP	RY08.1	RY08#1	DPB1	+	0	21204	32670	21570-21670,26204-26468,30418-30700,31247-31358,31687-31707
HLA-DP	RY08.2	RY08#2	DPB1	+	0	21203	32733	21569-21669,26203-26467,30481-30763,31310-31421,31750-31770
HLA-DP	RY09.1	RY09#1	DPB1	+	0	21291	32823	21657-21757,26293-26557,30571-30853,31400-31511,31840-31860
HLA-DP	RY09.2	RY09#2	DPB1	+	0	21199	32716	21565-21665,26200-26464,30464-30746,31293-31404,31733-31753
HLA-DP	RY10.1	RY10#1	DPB1	+	0	21390	32916	21756-21856,26386-26650,30664-30946,31493-31604,31933-31953
HLA-DP	RY10.2	RY10#2	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	RY11.1	RY11#1	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	RY11.2	RY11#2	DPB1	+	0	21569	33085	21935-22035,26571-26835,30833-31115,31662-31773,32102-32122
HLA-DP	HG00408.1	HG00408#1	DPB1	+	0	21203	32663	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HG00408.2	HG00408#2	DPB1	+	0	21741	33273	22107-22207,26743-27007,31021-31303,31850-31961,32290-32310
HLA-DP	HG00423.1	HG00423#1	DPB1	+	0	21202	32732	21568-21668,26202-26466,30480-30762,31309-31420,31749-31769
HLA-DP	HG00423.2	HG00423#2	DPB1	+	0	21203	32668	21569-21669,26203-26467,30416-30698,31245-31356,31685-31705
HLA-DP	HG00438.1	HG00438#1	DPB1	+	0	21741	33273	22107-22207,26743-27007,31021-31303,31850-31961,32290-32310
HLA-DP	HG00438.2	HG00438#2	DPB1	+	0	21202	32668	21568-21668,26202-26466,30416-30698,31245-31356,31685-31705
HLA-DP	HG005.1	HG005#1	DPB1	+	0	21203	32663	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HG005.2	HG005#2	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HG00544.1	HG00544#1	DPB1	+	0	21266	32732	21632-21732,26271-26535,30486-30768,31315-31426,31755-31775
HLA-DP	HG00544.2	HG00544#2	DPB1	+	0	21266	32732	21632-21732,26271-26535,30486-30768,31315-31426,31755-31775
HLA-DP	HG00558.1	HG00558#1	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HG00558.2	HG00558#2	DPB1	+	0	21208	32744	21574-21674,26210-26474,30492-30774,31321-31432,31761-31781
HLA-DP	HG00597.1	HG00597#1	DPB1	+	0	21741	33277	22107-22207,26743-27007,31025-31307,31854-31965,32294-32314
HLA-DP	HG00597.2	HG00597#2	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HG00609.1	HG00609#1	DPB1	+	0	21208	32740	21574-21674,26210-26474,30488-30770,31317-31428,31757-31777
HLA-DP	HG00609.2	HG00609#2	DPB1	+	0	21200	32666	21566-21666,26200-26464,30414-30696,31243-31354,31683-31703
HLA-DP	HG00621.1	HG00621#1	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HG00621.2	HG00621#2	DPB1	+	0	21569	33085	21935-22035,26571-26835,30833-31115,31662-31773,32102-32122
HLA-DP	HG00658.1	HG00658#1	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HG00658.2	HG00658#2	DPB1	+	0	21202	32740	21568-21668,26202-26466,30488-30770,31317-31428,31757-31777
HLA-DP	HG00673.1	HG00673#1	DPB1	+	0	21200	32666	21566-21666,26200-26464,30414-30696,31243-31354,31683-31703
HLA-DP	HG00673.2	HG00673#2	DPB1	+	0	21202	32664	21568-21668,26203-26467,30418-30700,31247-31358,31687-31707
HLA-DP	HG00706.1	HG00706#1	DPB1	+	0	21203	32733	21569-21669,26203-26467,30481-30763,31310-31421,31750-31770
HLA-DP	HG00706.2	HG00706#2	DPB1	+	0	21199	32665	21565-21665,26199-26463,30413-30695,31242-31353,31682-31702
HLA-DP	HG02015.1	HG02015#1	DPB1	+	0	21204	32670	21570-21670,26204-26468,30418-30700,31247-31358,31687-31707
HLA-DP	HG02015.2	HG02015#2	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HG02027.1	HG02027#1	DPB1	+	0	21340	32801	21706-21806,26335-26599,30549-30831,31378-31489,31818-31838
HLA-DP	HG02027.2	HG02027#2	DPB1	+	0	21202	32668	21568-21668,26202-26466,30416-30698,31245-31356,31685-31705
HLA-DP	HG02040.1	HG02040#1	DPB1	+	0	21389	32855	21755-21855,26389-26653,30603-30885,31432-31543,31872-31892
HLA-DP	HG02040.2	HG02040#2	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HG02056.1	HG02056#1	DPB1	+	0	21267	32733	21633-21733,26272-26536,30487-30769,31316-31427,31756-31776
HLA-DP	HG02056.2	HG02056#2	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HG02071.1	HG02071#1	DPB1	+	0	21390	32916	21756-21856,26386-26650,30664-30946,31493-31604,31933-31953
HLA-DP	HG02071.2	HG02071#2	DPB1	+	0	21266	32732	21632-21732,26271-26535,30486-30768,31315-31426,31755-31775
HLA-DP	HG02074.1	HG02074#1	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HG02074.2	HG02074#2	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HG02080.1	HG02080#1	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HG02080.2	HG02080#2	DPB1	+	0	21198	32660	21564-21664,26199-26463,30414-30696,31243-31354,31683-31703
HLA-DP	HG02083.1	HG02083#1	DPB1	+	0	21341	32802	21707-21807,26336-26600,30550-30832,31379-31490,31819-31839
HLA-DP	HG02083.2	HG02083#2	DPB1	+	0	21202	32668	21568-21668,26202-26466,30416-30698,31245-31356,31685-31705
HLA-DP	HG02129.1	HG02129#1	DPB1	+	0	21340	32801	21706-21806,26335-26599,30549-30831,31378-31489,31818-31838
HLA-DP	HG02129.2	HG02129#2	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HG02132.1	HG02132#1	DPB1	+	0	21202	32664	21568-21668,26203-26467,30418-30700,31247-31358,31687-31707
HLA-DP	HG02132.2	HG02132#2	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HG02135.1	HG02135#1	DPB1	+	0	21341	32802	21707-21807,26336-26600,30550-30832,31379-31490,31819-31839
HLA-DP	HG02135.2	HG02135#2	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HG02155.1	HG02155#1	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HG02155.2	HG02155#2	DPB1	+	0	21203	32665	21569-21669,26204-26468,30419-30701,31248-31359,31688-31708
HLA-DP	HG02165.1	HG02165#1	DPB1	+	0	21203	32737	21569-21669,26203-26467,30485-30767,31314-31425,31754-31774
HLA-DP	HG02165.2	HG02165#2	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HG02178.1	HG02178#1	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HG02178.2	HG02178#2	DPB1	+	0	21182	32644	21548-21648,26183-26447,30398-30680,31227-31338,31667-31687
HLA-DP	HG02391.1	HG02391#1	DPB1	+	0	21202	32732	21568-21668,26202-26466,30480-30762,31309-31420,31749-31769
HLA-DP	HG02391.2	HG02391#2	DPB1	+	0	21741	33273	22107-22207,26743-27007,31021-31303,31850-31961,32290-32310
HLA-DP	HG02392.1	HG02392#1	DPB1	+	0	21182	32644	21548-21648,26183-26447,30398-30680,31227-31338,31667-31687
HLA-DP	HG02392.2	HG02392#2	DPB1	+	0	21203	32669	21569-21669,26203-26467,30417-30699,31246-31357,31686-31706
HLA-DP	HG02514.1	HG02514#1	DPB1	+	0	21391	32913	21757-21857,26387-26651,30661-30943,31490-31601,31930-31950
HLA-DP	HG02514.2	HG02514#2	DPB1	+	0	21161	32626	21527-21627,26162-26426,30374-30656,31203-31314,31643-31663
